source	target	status
MAP7D3	AL831907	non_indicated
MAP7D3	ALG11	non_indicated
KRT6A	CTSE	non_indicated
ZNF292	AF085868	non_indicated
ZNF292	LINS1	non_indicated
ZNF292	AL110203	non_indicated
ZNF292	FNTA	non_indicated
C13orf33	AK001164	non_indicated
AK001150	STC1	non_indicated
AK001150	ADAMTS1	non_indicated
AK001150	ADAMTS9	non_indicated
AK056146	AK022092	non_indicated
AK056146	HSS00128982	non_indicated
AK057150	Contig39226_RC	non_indicated
AK057150	AFF3	non_indicated
C2orf40	NTF3	non_indicated
AK055584	AF085999	non_indicated
DMKN	SYT17	non_indicated
DMKN	RPRM	non_indicated
DMKN	ROM1	non_indicated
DMKN	VTN	non_indicated
DMKN	Contig24252_RC	non_indicated
DMKN	SMTNL2	non_indicated
DMKN	DNALI1	non_indicated
DMKN	Contig48007_RC	non_indicated
DMKN	AK054971	non_indicated
DMKN	PDZK1IP1	non_indicated
DMKN	MST1	non_indicated
DMKN	KLK8	non_indicated
DMKN	GPR143	non_indicated
DMKN	AK092825	non_indicated
ENST00000278232	1-Sep	non_indicated
ENST00000278232	SLC17A7	non_indicated
ENST00000278232	GFRA3	non_indicated
ENST00000278232	hCT11664.3	non_indicated
ATP11C	COL14A1	non_indicated
ATP11C	DNAH12L	non_indicated
AK022370	Contig24152_RC	non_indicated
AK055564	KCNK1	non_indicated
AK055564	GPRC5A	non_indicated
AK055564	Contig33979_RC	non_indicated
AK055564	Contig43708_RC	non_indicated
AK055564	TMEM158	non_indicated
FRAT2	HSS00250589	non_indicated
PTEN	KIAA1239	non_indicated
PTEN	PTENP1	non_indicated
PTEN	PIK3R1	non_indicated
LPCAT1	DENND2A	non_indicated
LPCAT1	BTK	non_indicated
LPCAT1	HISPPD2A	non_indicated
LPCAT1	DIO3	non_indicated
LPCAT1	LTBR	non_indicated
LPCAT1	AL137436	non_indicated
LPCAT1	DGCR14	non_indicated
LPCAT1	NMT1	non_indicated
LPCAT1	BC030740	non_indicated
LPCAT1	KLF6	non_indicated
AB053318	AL049279	non_indicated
AB053318	Contig14280_RC	non_indicated
AB053318	Contig12140_RC	non_indicated
AB053318	EBF2	non_indicated
AB053318	AF086074	non_indicated
TMEM14B	UQCRFS1	non_indicated
ITM2C	FXYD6	non_indicated
ITM2C	DNMT3A	non_indicated
ENST00000298941	OR4K14	non_indicated
AK021981	AL049327	non_indicated
AK021981	HSS00041213	non_indicated
LPHN1	AK001612	non_indicated
AK023375	AL157488	non_indicated
AK023375	TBX15	non_indicated
AK023375	AK022430	non_indicated
AK023375	AK057923	non_indicated
AK023375	PON3	non_indicated
AK023375	AF088018	non_indicated
AK023375	PGM5P1	non_indicated
ENST00000301500	HGD	non_indicated
ENST00000301500	PIGR	non_indicated
ENST00000301500	LPA	non_indicated
ENST00000301500	CYP2A13	non_indicated
FAM174A	PPP2CB	non_indicated
FAM174A	AK095145	non_indicated
AK022390	Contig20428_RC	non_indicated
AK022390	Contig42661_RC	non_indicated
AK022390	AK000942	non_indicated
AK022390	AK024164	non_indicated
AK022390	AK027027	non_indicated
AK022390	AK021986	non_indicated
AK022390	AF147316	non_indicated
AK022390	AK022117	non_indicated
AK022390	DLC1	non_indicated
AK022390	CATSPER2	non_indicated
AK022390	AK024553	non_indicated
AK022390	HSS00008674	non_indicated
RPS6KA3	FAM102B	non_indicated
RPS6KA3	AK056396	non_indicated
RPS6KA3	HSS00094841	non_indicated
AK023565	GALNTL4	non_indicated
AK023565	Contig25597_RC	non_indicated
AK023565	HIGD1A	non_indicated
AK023565	PWWP2A	non_indicated
AK023565	AF035318	non_indicated
AK023565	Contig14671_RC	non_indicated
AK023565	Contig23187_RC	non_indicated
AK023565	Contig5667_RC	non_indicated
AK023565	AK024629	non_indicated
AK023565	AK022370	non_indicated
AK023565	HSS00209331	non_indicated
AK023565	AK024321	non_indicated
AK023565	HSS00087643	non_indicated
AK023565	HSS00083171	non_indicated
AK023565	HSS00100083	non_indicated
AK023565	AK000106	non_indicated
AK023565	HSS00293720	non_indicated
SPSB1	SH3PXD2B	non_indicated
SPSB1	AF052176	non_indicated
SPSB1	AK074468	non_indicated
SPSB1	RGS3	non_indicated
AK002123	Contig31994_RC	non_indicated
AK002123	AL832112	non_indicated
AL390176	AK022398	non_indicated
AL390176	U00945	non_indicated
AL390176	RAB11FIP4	non_indicated
SPSB4	NM_018059	non_indicated
SPSB4	TMEM108	non_indicated
SPSB4	FNDC1	non_indicated
SPSB4	PXDNL	non_indicated
SPSB4	ZNF215	non_indicated
SPSB4	AK091686	non_indicated
AF289562	AL080114	non_indicated
MNT	NUCKS1	non_indicated
SNORD79	HSS00376217	non_indicated
AK026267	BTNL3	non_indicated
AK024653	GATA2	non_indicated
AK024653	LRRC38	non_indicated
AK024653	C6orf138	non_indicated
AK024653	RNF175	non_indicated
AK024653	XM_211811	non_indicated
AK021812	Contig36728_RC	non_indicated
AK021812	MLLT4	non_indicated
AK021812	hCT1816228	non_indicated
SLC44A4	SCARB1	non_indicated
AK026466	Contig26909_RC	non_indicated
ENST00000266926	PPIF	non_indicated
ENST00000266926	ENST00000282037	non_indicated
ENST00000266926	NAT12	non_indicated
ENST00000266926	TMEM178	non_indicated
ENST00000266926	hCT1640138.2	non_indicated
ENST00000266926	hCT1640121.2	non_indicated
CPNE4	Contig5716_RC	non_indicated
ENST00000299294	RAN	non_indicated
ENST00000299294	OSTF1	non_indicated
ENST00000299294	YWHAE	non_indicated
ENST00000299294	SLC43A3	non_indicated
ENST00000299294	ENST00000296665	non_indicated
ENST00000299294	ENST00000295827	non_indicated
RNF157	SGK2	non_indicated
UBE2NL	TYMS	non_indicated
UBE2NL	KDELR2	non_indicated
UBE2NL	GABPB1	non_indicated
UBE2NL	SBDSP	non_indicated
AB051471	PRKCD	non_indicated
AB051471	BC012900	non_indicated
GPSM3	IGSF9B	non_indicated
GPSM3	WAS	non_indicated
GPSM3	TMEM149	non_indicated
GPSM3	MICB	non_indicated
GPSM3	PLEKHO1	non_indicated
GPSM3	REPS2	non_indicated
GPSM3	FGD3	non_indicated
GPSM3	MYO1F	non_indicated
GPSM3	HSS00146647	non_indicated
KLRG2	CTAG1A	non_indicated
NARG1	Contig45303_RC	non_indicated
NARG1	APC	non_indicated
YLPM1	LRP8	non_indicated
YLPM1	Contig19999_RC	non_indicated
YLPM1	ANP32B	non_indicated
YLPM1	CXorf21	non_indicated
YLPM1	LMO7	non_indicated
CD200	MEOX2	non_indicated
AL050027	BC017743	non_indicated
ITIH5	RPH3AL	non_indicated
NSBP1	HSS00265340	non_indicated
MLPH	Contig45441_RC	non_indicated
MLPH	Contig46597_RC	non_indicated
MLPH	ADRA2C	non_indicated
MLPH	ST6GALNAC1	non_indicated
SAA2	SAA4	non_indicated
PCDHA3	PCDHA11	non_indicated
PCDHA3	PCDHA13	non_indicated
PCDHA3	PCDHA12	non_indicated
AK022117	Contig46183_RC	non_indicated
AK022117	AK023942	non_indicated
AK022117	AL832858	non_indicated
MET	ABCB1	non_indicated
MET	PTPRZ1	non_indicated
MET	MYO5C	non_indicated
MET	Contig39710_RC	non_indicated
MET	RASEF	non_indicated
MET	MAP2	non_indicated
MET	PFTK1	non_indicated
MET	NPNT	non_indicated
MET	PLCE1	non_indicated
RPL37A	RPS23	non_indicated
RPL37A	hCT1644792.2	non_indicated
RPL8	C17orf45	non_indicated
RPL8	NM_000973_sat	non_indicated
HSPH1	TRNT1	non_indicated
HSPH1	FBXO32	non_indicated
HSPH1	BXDC1	non_indicated
HSPH1	NARG1	non_indicated
HSPH1	H1F0	non_indicated
HSPH1	DDX21	non_indicated
HSPH1	C15orf56	non_indicated
HSPH1	AF339771	non_indicated
KCNJ2	IL1RAP	non_indicated
KCNJ2	ARRDC3	non_indicated
HAPLN3	RBP5	non_indicated
ACADM	Contig20748_RC	non_indicated
ACADM	DLD	non_indicated
ACADM	SUCLA2	non_indicated
ACADM	ACADL	non_indicated
6-Mar	Contig50410	non_indicated
6-Mar	HSS00226243	non_indicated
6-Mar	AK022204	non_indicated
6-Mar	AK056315	non_indicated
MT1JP	GLCCI1	non_indicated
MT1JP	MT1E	non_indicated
MT1JP	MT1M	non_indicated
MT1JP	MT1P3	non_indicated
SULF1	GLS	non_indicated
SULF1	ERC2	non_indicated
SULF1	BMPR1B	non_indicated
SULF1	CFI	non_indicated
SULF1	FLRT2	non_indicated
SULF1	AK095844	non_indicated
PPFIBP1	ENST00000298888	non_indicated
PPFIBP1	MYH10	non_indicated
BRD4	TANC2	non_indicated
BRD4	SIPA1L2	non_indicated
BRD4	TNFRSF11A	non_indicated
BRD4	Contig50410	non_indicated
BRD4	ZNF555	non_indicated
BRD4	AHDC1	non_indicated
BRD4	PCDHGA10	non_indicated
BRD4	HIP1	non_indicated
BRD4	C8orf15	non_indicated
BRD4	FAM36A	non_indicated
BRD4	AK025799	non_indicated
BRD4	HSS00149426	non_indicated
BRD4	HSS00145951	non_indicated
BRD4	DNAJB6	non_indicated
BRD4	hCT1642490.1	non_indicated
EHBP1	Contig28455_RC	non_indicated
EHBP1	COBLL1	non_indicated
EHBP1	LPGAT1	non_indicated
EHBP1	ARHGAP20	non_indicated
EHBP1	Contig33003_RC	non_indicated
EHBP1	DOCK7	non_indicated
EHBP1	DSEL	non_indicated
EHBP1	LRRN3	non_indicated
SOX18	MEOX1	non_indicated
SOX18	EPHA2	non_indicated
SOX18	ID1	non_indicated
SOX18	HES5	non_indicated
ADCY4	KIF26A	non_indicated
ADCY4	FAM148C	non_indicated
ADCY4	TMEM178	non_indicated
ADCY4	CRIPAK	non_indicated
ADCY4	AL050219	non_indicated
ADCY4	ZNF783	non_indicated
PTER	AL049279	non_indicated
PTER	Contig55625_RC	non_indicated
SUCLA2	ZNF415	non_indicated
METTL7B	AKR1B10	non_indicated
CD151	HSS00392489	non_indicated
UGT2B15	ANGPTL3	non_indicated
UGT2B15	RTP3	non_indicated
UGT2B15	GSTA2	non_indicated
UGT2B15	AK096143	non_indicated
UGT2B15	SLC2A2	non_indicated
TMSL6	TMSB4X	non_indicated
TMSL6	NM_182794	non_indicated
TMSL6	TMSL1	non_indicated
TMSL6	TMSL2	non_indicated
TMSL6	ANXA2P1	non_indicated
DLL1	KAL1	non_indicated
DLL1	HSS00300718	non_indicated
NLGN4X	NLGN4Y	non_indicated
LRP5L	CRYBB2P1	non_indicated
MATN2	PRC1	non_indicated
WNK2	FLRT1	non_indicated
TBX21	FASLG	non_indicated
TBX21	RUNX3	non_indicated
TBX21	S1PR5	non_indicated
TBX21	GZMH	non_indicated
TBX21	KIR3DL2	non_indicated
TBX21	C1orf187	non_indicated
HEYL	NOTCH3	non_indicated
HEYL	FOXS1	non_indicated
SPANXA2	SPANXF1	non_indicated
SPANXA2	SPANXA1	non_indicated
C11orf63	AL137474	non_indicated
ARPC1B	BTK	non_indicated
ARPC1B	NINJ2	non_indicated
ARPC1B	NAGK	non_indicated
CLRN3	SLC44A4	non_indicated
CLRN3	CPNE4	non_indicated
CLRN3	CEACAM1	non_indicated
GSTA2	UGT2B28	non_indicated
GSTA2	LPA	non_indicated
GSTA2	CYP2A13	non_indicated
GSTA2	SULT2A1	non_indicated
IL8RB	MXD1	non_indicated
IL8RB	PI3	non_indicated
IL8RB	KCNJ15	non_indicated
IL8RB	S100A12	non_indicated
IL8RB	VNN3	non_indicated
IL8RB	PROK2	non_indicated
IL8RB	AK026679	non_indicated
IL8RB	AK026079	non_indicated
IL8RB	TNFRSF10C	non_indicated
LAMA5	Contig46597_RC	non_indicated
LAMA5	BAIAP2L1	non_indicated
LAMA5	MYO15A	non_indicated
LAMA5	Contig16043_RC	non_indicated
LAMA5	ADCY4	non_indicated
LYVE1	GRIN2C	non_indicated
LYVE1	C4BPB	non_indicated
LYVE1	NM_014485	non_indicated
PSAP	hCT2314299	non_indicated
B4GALT2	Contig2512_RC	non_indicated
B4GALT2	MXRA7	non_indicated
B4GALT2	DECR2	non_indicated
B4GALT2	ANGPTL2	non_indicated
B4GALT2	KCTD10	non_indicated
B4GALT2	FNDC4	non_indicated
B4GALT2	PTDSS2	non_indicated
B4GALT2	PSMD9	non_indicated
B4GALT2	HYAL3	non_indicated
B4GALT2	2-Mar	non_indicated
B4GALT2	SLC1A5	non_indicated
UBE2H	Contig6273_RC	non_indicated
UBE2H	CAP2	non_indicated
UBE2H	RSL1D1	non_indicated
UBE2H	ENPP1	non_indicated
UBE2H	SERINC3	non_indicated
UBE2H	RBBP5	non_indicated
UBE2H	CAMKK2	non_indicated
UBE2H	NDUFS1	non_indicated
UBE2H	AK022738	non_indicated
RAB3C	AK094685	non_indicated
AP2B1	IFFO2	non_indicated
AP2B1	EPC1	non_indicated
AP2B1	RIT1	RASopathy_gene
AP2B1	AL365371	non_indicated
KRTAP19-7	ENST00000298941	non_indicated
KRTAP19-7	hCT1660015.1	non_indicated
PHLDB2	AL080072	non_indicated
PHLDB2	ABCA1	non_indicated
GLB1L2	BEX2	non_indicated
GLB1L2	RSPH1	non_indicated
GLB1L2	THSD3	non_indicated
CARD9	KCNMB1	non_indicated
ZNF268	PHIP	non_indicated
ZNF268	XIST	non_indicated
NFATC1	Contig24650_RC	non_indicated
NFATC1	AK024800	non_indicated
OLFML2A	GALNTL1	non_indicated
OLFML2A	AF146695	non_indicated
CHKB	THSD7B	non_indicated
CHKB	CPT1B	non_indicated
TNPO1	GNG12	non_indicated
TNPO1	NUCKS1	non_indicated
TNPO1	PSIP1	non_indicated
TNPO1	MED13	non_indicated
TNPO1	hCT2297615	non_indicated
CNKSR3	HSS00043969	non_indicated
CNKSR3	HSS00289132	non_indicated
CMTM4	PPARGC1A	non_indicated
SGK3	PFN2	non_indicated
SGK3	MDM1	non_indicated
SGK3	HSS00245063	non_indicated
SGK3	RP1-19N1.1	non_indicated
SGK3	HSS00264338	non_indicated
NCRNA00116	POLR2L	non_indicated
FFAR2	CHODL	non_indicated
MX1	HERC6	non_indicated
MX1	CMPK2	non_indicated
MX1	IFI44L	non_indicated
MX1	IFI6	non_indicated
PCTK1	Contig47629_RC	non_indicated
PCTK1	HOOK2	non_indicated
PCTK1	POLR2C	non_indicated
PCTK1	ZNF687	non_indicated
AMICA1	CD1D	non_indicated
AMICA1	CLEC7A	non_indicated
SCNN1B	C9orf61	non_indicated
CTSB	CD14	non_indicated
CTSB	MSR1	non_indicated
CTSB	XM_172410	non_indicated
ELMO1	RPN1	non_indicated
ELMO1	EHD4	non_indicated
PDE11A	PDE11A	non_indicated
JMJD1C	RB1CC1	non_indicated
JMJD1C	C12orf35	non_indicated
JMJD1C	C21orf91	non_indicated
JMJD1C	APC	non_indicated
JMJD1C	STAG2	non_indicated
JMJD1C	PHF3	non_indicated
JMJD1C	CHML	non_indicated
JMJD1C	ZNF85	non_indicated
APBA2	CCDC48	non_indicated
SPEG	TPM2	non_indicated
SPEG	FLNC	non_indicated
SPEG	PLEKHG3	non_indicated
SPEG	IGSF9B	non_indicated
SPEG	Contig46653_RC	non_indicated
SPEG	SEC14L2	non_indicated
SPEG	AF086052	non_indicated
SPEG	RTN4R	non_indicated
SPEG	ARVCF	non_indicated
SPEG	B4GALNT4	non_indicated
SPEG	MAGED4B	non_indicated
EN1	PKNOX2	non_indicated
EN1	VIT	non_indicated
EPB41L1	SCN4B	non_indicated
GGT7	AK091996	non_indicated
TOP2B	ZNF415	non_indicated
TOP2B	OPA1	non_indicated
TOP2B	NRK	non_indicated
TOP2B	BCLAF1	non_indicated
APOL3	Contig43807_RC	non_indicated
SHPRH	SGK3	non_indicated
SHPRH	JRKL	non_indicated
SHPRH	C6orf224	non_indicated
SHPRH	hCT1970687.1	non_indicated
XPNPEP3	CYP2R1	non_indicated
CASKIN2	DUSP8	non_indicated
CASKIN2	JMJD3	non_indicated
CASKIN2	FUT1	non_indicated
CASKIN2	C12orf34	non_indicated
CASKIN2	RAPGEF3	non_indicated
CASKIN2	GPR56	non_indicated
CASKIN2	HSS00100507	non_indicated
ADORA3	TFCP2L1	non_indicated
ADORA3	SLCO2B1	non_indicated
ADORA3	MERTK	non_indicated
CENPK	RAD51AP1	non_indicated
KCNMA1	HSS00344063	non_indicated
TMSB4X	CASP6	non_indicated
NUP210	RAB15	non_indicated
NUP210	CYFIP2	non_indicated
NUP210	SUSD3	non_indicated
NUP210	FANCA	non_indicated
NUP210	hCT2275241	non_indicated
HIST1H4C	HIST1H4E	non_indicated
GIYD2	AGPAT3	non_indicated
AHDC1	FZD2	non_indicated
AHDC1	CRTAP	non_indicated
AHDC1	BC002770	non_indicated
AHDC1	NLGN2	non_indicated
AHDC1	SYNJ2	non_indicated
AHDC1	HSS00337737	non_indicated
AHDC1	HSS00303405	non_indicated
AHDC1	HSS00143197	non_indicated
PRKCD	GPBAR1	non_indicated
PRKCD	hCT2270866	non_indicated
PRKCD	CYP26B1	non_indicated
STON1	STON1-GTF2A1L	non_indicated
STON1	GTF2A1L	non_indicated
RPS3	EEF1G	non_indicated
RPS3	hCT16862.1	non_indicated
PLA2G4A	SEMA3C	non_indicated
GLDN	Contig34112_RC	non_indicated
EMCN	PCDH17	non_indicated
EMCN	Contig30032_RC	non_indicated
EMCN	SERPINI1	non_indicated
EMCN	AK092472	non_indicated
EMCN	S73397	non_indicated
CCPG1	ANGPTL1	non_indicated
CCPG1	HGF	non_indicated
CCPG1	HSS00230103	non_indicated
PLSCR1	GIMAP2	non_indicated
PLSCR1	SLC35F5	non_indicated
FCN1	FCN2	non_indicated
FCN1	AMICA1	non_indicated
FCN1	LILRA5	non_indicated
FCN1	hCT2299530	non_indicated
FCN1	XM_116792	non_indicated
C20orf26	PEPD	non_indicated
C20orf26	C6orf54	non_indicated
C20orf26	GAL	non_indicated
NEU4	GAL3ST2	non_indicated
NEU4	SUV420H2	non_indicated
GSTM3	hCT1656345.3	non_indicated
GSTM3	GSTM1	non_indicated
ARL17P1	Contig10387_RC	non_indicated
FGFR3	TDRD10	non_indicated
DUSP10	KATNAL2	non_indicated
CD300LG	NRG2	non_indicated
CD300LG	CRHBP	non_indicated
CD300LG	HEY1	non_indicated
CD300LG	PRINS	non_indicated
CD300LG	TNN	non_indicated
CD300LG	AK056723	non_indicated
CD300LG	AIF1L	non_indicated
CD300LG	CXXC4	non_indicated
CD300LG	RBP7	non_indicated
CD300LG	TMEM163	non_indicated
CD300LG	HSD17B13	non_indicated
CD300LG	FCN3	non_indicated
CD300LG	GPIHBP1	non_indicated
SMC3	SLK	non_indicated
SMC3	THOC2	non_indicated
SMC3	TRIP11	non_indicated
SMC3	PHF3	non_indicated
SMC3	NARG1	non_indicated
SMC3	TOP2B	non_indicated
SMC3	CCPG1	non_indicated
SMC3	ZNF84	non_indicated
SMC3	ARID4B	non_indicated
SMC3	APLF	non_indicated
SMC3	CENPC1	non_indicated
SMC3	ZNF280D	non_indicated
SMC3	PPIG	non_indicated
SMC3	CCDC55	non_indicated
SMC3	AHCTF1	non_indicated
SMC3	ANKRD26	non_indicated
SMC3	RBBP6	non_indicated
SMC3	hCT1970687.1	non_indicated
SMC3	PIK3CA	non_indicated
SMC3	RSF1	non_indicated
SMC3	SMC2	non_indicated
PTMA	IFITM2	non_indicated
PTMA	tcag7.1228	non_indicated
PTMA	hCT13594.3	non_indicated
SLC2A14	SERTAD1	non_indicated
SLC2A14	NP	non_indicated
SLC2A14	ANKRD37	non_indicated
SLC2A14	SLC2A3	non_indicated
LGALS12	CHCHD10	non_indicated
LGALS12	SGK2	non_indicated
LGALS12	MOGAT1	non_indicated
LGALS12	SLC29A4	non_indicated
CHI3L2	SAA2	non_indicated
CHI3L2	LBP	non_indicated
IL18R1	PRPH2	non_indicated
IL18R1	RGPD1	non_indicated
IL18R1	RP3-377H14.5	non_indicated
HOXD9	INDO	non_indicated
HOXD9	RBP7	non_indicated
HOXD9	SLC44A4	non_indicated
HOXD9	CLRN3	non_indicated
HOXD9	AK092134	non_indicated
HOXD9	BC035660	non_indicated
ACSS2	MLXIPL	non_indicated
ACSS2	ARHGEF4	non_indicated
ACSS2	FASN	non_indicated
ACSS2	ACSS3	non_indicated
OGN	SULF1	non_indicated
OGN	CFH	non_indicated
OGN	SGOL2	non_indicated
HLA-F	ISG20	non_indicated
HLA-F	L29376	non_indicated
CBLN2	LRRN1	non_indicated
GATA4	hCG_1815491	non_indicated
NM_175903	LTBP1	non_indicated
NM_175903	MAB21L1	non_indicated
NM_175903	OLFML2A	non_indicated
SFRP5	PCDH8	non_indicated
SFRP5	CACNG6	non_indicated
FBXL16	BEX1	non_indicated
FBXL16	SPOCK2	non_indicated
FBXL16	CPNE5	non_indicated
FBXL16	PHF21B	non_indicated
RAPGEF3	Contig39226_RC	non_indicated
RAPGEF3	ATOH8	non_indicated
RAPGEF3	LAMA5	non_indicated
RAPGEF3	MAP3K6	non_indicated
RAPGEF3	HYAL1	non_indicated
RAPGEF3	LIMS2	non_indicated
RAPGEF3	MDGA1	non_indicated
BMP7	F2RL1	non_indicated
BMP7	LRRC38	non_indicated
BMP7	VASH2	non_indicated
MYEF2	COL24A1	non_indicated
PXDNL	SPRR2G	non_indicated
PXDNL	PRDM6	non_indicated
PXDNL	NM_175903	non_indicated
PXDNL	PTH2R	non_indicated
PXDNL	GAL	non_indicated
PXDNL	CNGA3	non_indicated
PXDNL	AK091686	non_indicated
PXDNL	CLEC2L	non_indicated
GPR56	ANO2	non_indicated
GPR56	LHX6	non_indicated
GPR56	CX3CL1	non_indicated
GPR56	GPR4	non_indicated
HOXC5	HOXC6	non_indicated
ABCA10	ABCA6	non_indicated
FFAR3	FFAR2	non_indicated
FFAR3	GPR42P	non_indicated
BIVM	KBTBD10	non_indicated
BIVM	IPW	non_indicated
BIVM	TTC26	non_indicated
BIVM	Contig7857_RC	non_indicated
BIVM	Contig41291_RC	non_indicated
BIVM	ZC3H12B	non_indicated
BIVM	PHKB	non_indicated
BIVM	AK002036	non_indicated
BIVM	GPX8	non_indicated
BIVM	PKD2	non_indicated
BIVM	Contig29193_RC	non_indicated
BIVM	NAPEPLD	non_indicated
BIVM	AK054990	non_indicated
BIVM	AK056051	non_indicated
BIVM	TRAF5	non_indicated
BIVM	NM_032886	non_indicated
BIVM	STAMBPL1	non_indicated
BIVM	TJP1	non_indicated
BIVM	HSS00388272	non_indicated
BIVM	HSS00092526	non_indicated
BIVM	AK094457	non_indicated
BIVM	AK091662	non_indicated
BIVM	hCT1815504.1	non_indicated
BAHCC1	FURIN	non_indicated
BAHCC1	ENST00000300223	non_indicated
BAHCC1	LRP5L	non_indicated
BAHCC1	NLGN2	non_indicated
BAHCC1	SLIT3	non_indicated
BAHCC1	DGCR8	non_indicated
BAHCC1	ADCY9	non_indicated
BAHCC1	NOTCH1	non_indicated
BAHCC1	STAT6	non_indicated
LSP1	MARCKS	non_indicated
LSP1	CRIM1	non_indicated
LSP1	TMEM176A	non_indicated
LSP1	LAMB1	non_indicated
ARSG	GIGYF1	non_indicated
ARSG	HSS00041008	non_indicated
ARSG	AL832610	non_indicated
RGS1	Contig13480_RC	non_indicated
MTMR9	UGDH	non_indicated
PCDHB3	HSS00250415	non_indicated
ST6GALNAC1	TPO	non_indicated
WNT2B	SEMA3B	non_indicated
WNT2B	Contig36888_RC	non_indicated
SERPINB9	NM_182544	non_indicated
GEM	Contig4595	non_indicated
TMTC2	CCDC6	non_indicated
PCDHB11	PCDHB12	non_indicated
CDADC1	DDX6	non_indicated
MEOX2	Contig21655_RC	non_indicated
TMEM178	Contig28286_RC	non_indicated
TMEM178	SLC6A16	non_indicated
CD8A	CD8B	non_indicated
CD8A	C6orf190	non_indicated
CD8A	ENST00000303432	non_indicated
GRASP	LRRC32	non_indicated
GRASP	DUSP5	non_indicated
GRASP	THBD	non_indicated
GRASP	BCL6B	non_indicated
GRASP	GATA2	non_indicated
GRASP	GRRP1	non_indicated
GRASP	SOX18	non_indicated
GRASP	HYAL2	non_indicated
UTY	DDX3Y	non_indicated
UTY	CTAG1B	non_indicated
UTY	RPS4Y1	non_indicated
UTY	CYorf15A	non_indicated
UTY	hCT2343554	non_indicated
MASP1	C1orf173	non_indicated
MASP1	PI16	non_indicated
CEACAM1	LAMA1	non_indicated
CEACAM1	NM_032762	non_indicated
HMMR	CENPE	non_indicated
HMMR	EXO1	non_indicated
S1PR4	ICAM3	non_indicated
S1PR4	ISG20	non_indicated
S1PR4	FRAT2	non_indicated
C1orf71	SPTY2D1	non_indicated
C1orf71	HSS00378652	non_indicated
GLYCTK	FGFBP2	non_indicated
GLYCTK	EBI3	non_indicated
TPP1	TTYH3	non_indicated
TPP1	MBOAT1	non_indicated
TPP1	FUCA1	non_indicated
TPP1	MYO7A	non_indicated
TPP1	GAL3ST4	non_indicated
TPP1	CTSZ	non_indicated
TPP1	C1QC	non_indicated
TPP1	ABCC5	non_indicated
MICAL2	Contig48480_RC	non_indicated
MICAL2	WISP1	non_indicated
MICAL2	MARVELD2	non_indicated
MICAL2	C9orf164	non_indicated
MICAL2	HSS00178724	non_indicated
MICAL2	C2orf55	non_indicated
ZNF84	KIAA1586	non_indicated
ZNF84	ZNF559	non_indicated
POLK	ROCK2	non_indicated
POLK	ZNF91	non_indicated
POLK	C6orf170	non_indicated
POLK	C1orf27	non_indicated
POLK	AK024516	non_indicated
POLK	AL833307	non_indicated
POLK	AL832112	non_indicated
PCDH12	FAM59B	non_indicated
PCDH12	BATF2	non_indicated
PCDH12	DUSP27	non_indicated
PCDH12	hCT1779708.1	non_indicated
PCDH12	AK000019	non_indicated
PCDH12	KIAA0141	non_indicated
PCDH12	HSS00139332	non_indicated
DNAJB14	Contig33235_RC	non_indicated
DNAJB14	AK054829	non_indicated
DNAJB14	CDC73	non_indicated
SERINC3	ENST00000299997	non_indicated
BTBD6	DGAT1	non_indicated
SCN4B	THBS4	non_indicated
SCN4B	C21orf122	non_indicated
TENC1	RAI2	non_indicated
SERTAD4	Contig45730_RC	non_indicated
SERTAD4	Contig41698_RC	non_indicated
HIST1H2BD	RBM3	non_indicated
HIST1H2BD	HSS00011270	non_indicated
PLK3	SERPINE1	non_indicated
PLK3	CCDC19	non_indicated
PLK3	PPP1R15A	non_indicated
PLK3	BCL3	non_indicated
PLK3	MLLT11	non_indicated
PLK3	CLCF1	non_indicated
PLK3	ANKRD37	non_indicated
PLK3	AL832183	non_indicated
NM_174950	FGF7	non_indicated
TCERG1L	EPN3	non_indicated
TCERG1L	WFDC8	non_indicated
IL4I1	LAMP3	non_indicated
IL4I1	TYMP	non_indicated
IL4I1	RELB	non_indicated
IL4I1	C15orf48	non_indicated
MUC1	IGSF9B	non_indicated
ADD2	AF090096	non_indicated
ARHGEF6	LIMCH1	non_indicated
ARHGEF6	H2AFJ	non_indicated
ARHGEF6	BMS1	non_indicated
ARHGEF6	Contig20302_RC	non_indicated
ARHGEF6	AK055572	non_indicated
ARHGEF6	PBLD	non_indicated
ARHGEF6	GLDN	non_indicated
ARHGEF6	ANUBL1	non_indicated
ARHGEF6	RGS22	non_indicated
ARHGEF6	HSS00092526	non_indicated
CABP1	TCF15	non_indicated
