source	interaction_type	target	status
NDUFB8	bn	ATP5G1	non_indicated
NDUFB8	bn	BOLA2	non_indicated
NDUFB8	bn	OAZ3	non_indicated
NDUFB8	bn	MRPL23	non_indicated
NDUFB8	bn	MRPS7	non_indicated
NDUFB8	bn	NDUFA8	non_indicated
NDUFB8	bn	TRAPPC2L	non_indicated
CAPZA2	bn	TAF13	non_indicated
DDX1	bn	IDE	non_indicated
DDX1	bn	PLA2G7	non_indicated
DDX1	bn	EED	non_indicated
DDX1	bn	MPHOSPH10	non_indicated
DDX1	bn	TIMM17A	non_indicated
DDX1	bn	TYW3	non_indicated
ATP1B1	bn	NME7	non_indicated
COX7A2L	bn	ARPP19	non_indicated
NME1-NME2	bn	NHP2L1	non_indicated
NME1-NME2	bn	NDUFB8	non_indicated
NME1-NME2	bn	CRIP1	non_indicated
AKR1B1	bn	ABCF2	non_indicated
SRP9	bn	NDUFA5	non_indicated
SRP9	bn	VBP1	non_indicated
SRP9	bn	OTUD6B	non_indicated
SRP9	bn	HMGB1	non_indicated
TOP2A	bn	NUSAP1	non_indicated
TOP2A	bn	DTL	non_indicated
MOB1A	bn	IGSF10	non_indicated
MOB1A	bn	SRBD1	non_indicated
MOB1A	bn	PATL1	non_indicated
PRNP	bn	PHLDA1	non_indicated
NDUFA5	bn	LOC647859	non_indicated
NDUFA5	bn	OCLN	non_indicated
ENO2	bn	ZNF232	non_indicated
ENO2	bn	ZSWIM5	non_indicated
PSMA2	bn	GTF2H5	non_indicated
PSMA2	bn	RBX1	non_indicated
PSMA2	bn	DPY30	non_indicated
SMARCC2	bn	UBTF	non_indicated
EBNA1BP2	bn	DTYMK	non_indicated
EBNA1BP2	bn	PCCA	non_indicated
EBNA1BP2	bn	NIT2	non_indicated
CCT6A	bn	DDX18	non_indicated
CCT6A	bn	YARS2	non_indicated
CCT6A	bn	TSR1	non_indicated
CCT6A	bn	MCPH1	non_indicated
BAZ2A	bn	PRRG4	non_indicated
BAZ2A	bn	RNASEL	non_indicated
BAZ2A	bn	PRKCE	non_indicated
CST3	bn	EPHB2	non_indicated
CST3	bn	ARHGEF10L	non_indicated
IVNS1ABP	bn	HIPK2	non_indicated
CUL3	bn	GMCL1	non_indicated
DHX15	bn	WDR7	non_indicated
DHX15	bn	FAM35A	non_indicated
DHX15	bn	HDHD2	non_indicated
IGF2R	bn	BRWD3	non_indicated
IGF2R	bn	CBL	RASopathy_gene
TRAM1	bn	LOC100506390	non_indicated
TRAM1	bn	DNAJB9	non_indicated
RPL36A	bn	RPL23	non_indicated
GSS	bn	DNAJC11	non_indicated
GSS	bn	FBXO17	non_indicated
GSS	bn	RPTOR	non_indicated
CUL4A	bn	TPSB2	non_indicated
CUL4A	bn	ABCB10	non_indicated
TIA1	bn	NAA38	non_indicated
TIA1	bn	VPS36	non_indicated
TIA1	bn	TMEM161B	non_indicated
RUVBL2	bn	RNASEH2A	non_indicated
SCRN1	bn	LOC285972	non_indicated
SCRN1	bn	ARHGAP32	non_indicated
JUN	bn	ZC3HAV1L	non_indicated
RRM1	bn	WDYHV1	non_indicated
RRM1	bn	NCAPG2	non_indicated
RCN2	bn	SUCLG2	non_indicated
RCN2	bn	TMEM128	non_indicated
RCN2	bn	KIF3A	non_indicated
PUM2	bn	HNRNPH3	non_indicated
PUM2	bn	TRIM33	non_indicated
PUM2	bn	PRKAA1	non_indicated
PUM2	bn	ASB7	non_indicated
GRSF1	bn	PRNP	non_indicated
GRSF1	bn	SLC30A5	non_indicated
NFKBIA	bn	TNFAIP3	non_indicated
LOC100652886	bn	CLMN	non_indicated
LOC100652886	bn	SHROOM1	non_indicated
LOC100652886	bn	CALHM2	non_indicated
PFDN1	bn	TMEM18	non_indicated
PFDN1	bn	LOC100505481	non_indicated
TSN	bn	UBA2	non_indicated
TSN	bn	MAD2L1	non_indicated
TSN	bn	MRPS35	non_indicated
TSN	bn	TSEN15	non_indicated
TSN	bn	KLHDC5	non_indicated
TSN	bn	ARL14EP	non_indicated
SRM	bn	DPH1	non_indicated
NCBP2	bn	CROT	non_indicated
NCBP2	bn	DOCK10	non_indicated
NCBP2	bn	DZANK1	non_indicated
NCBP2	bn	SLC25A32	non_indicated
NCBP2	bn	TSHZ1	non_indicated
NCBP2	bn	RIOK1	non_indicated
NCBP2	bn	GABPB2	non_indicated
TOMM70A	bn	TSPYL5	non_indicated
PAR-SN	bn	TRAP1	non_indicated
PAR-SN	bn	BAG2	non_indicated
RPA1	bn	SLC35D1	non_indicated
DUSP3	bn	CD44	non_indicated
DUSP3	bn	CCRL2	non_indicated
DUSP3	bn	MILR1	non_indicated
DUSP3	bn	FLVCR2	non_indicated
DUSP3	bn	FANCD2	non_indicated
FHL1	bn	IRS1	non_indicated
NME1	bn	MRPS17	non_indicated
TMX4	bn	MAP2K4	non_indicated
TMX4	bn	HSDL2	non_indicated
TMX4	bn	LAMP2	non_indicated
TMX4	bn	TSPAN2	non_indicated
TMX4	bn	GAB1	non_indicated
SFPQ	bn	NOL7	non_indicated
PPP4R1	bn	KIAA0319	non_indicated
PPP4R1	bn	MCL1	non_indicated
OAT	bn	YWHAZ	non_indicated
OAT	bn	EMB	non_indicated
PPP1R12A	bn	AURKAPS1	non_indicated
PPP1R12A	bn	TNPO1	non_indicated
PPP1R12A	bn	TMEM30A	non_indicated
PPP1R12A	bn	TGFBR1	non_indicated
PPP1R12A	bn	BNIP2	non_indicated
ICMT	bn	MGP	non_indicated
RUVBL1	bn	ANXA6	non_indicated
RUVBL1	bn	RANBP1	non_indicated
RUVBL1	bn	RNF8	non_indicated
RUVBL1	bn	C14orf169	non_indicated
CALD1	bn	MYL9	non_indicated
PRDX3	bn	KDELR2	non_indicated
NBL1	bn	C1orf151-NBL1	non_indicated
CYB5B	bn	STT3A	non_indicated
BST2	bn	VAMP5	non_indicated
ITGA6	bn	ETS1	non_indicated
ITGA6	bn	RALA	non_indicated
SMC4	bn	MIA3	non_indicated
USP14	bn	POLE2	non_indicated
AKAP1	bn	URB1	non_indicated
AKAP1	bn	POLR1B	non_indicated
AKAP1	bn	FITM2	non_indicated
AKAP1	bn	TIGD2	non_indicated
C3orf37	bn	MARCKSL1	non_indicated
API5	bn	LOC113230	non_indicated
API5	bn	RASGRP1	non_indicated
API5	bn	PYROXD1	non_indicated
API5	bn	KIAA1704	non_indicated
API5	bn	HELLS	non_indicated
SIGMAR1	bn	MRPL2	non_indicated
DNMT1	bn	BLMH	non_indicated
DNMT1	bn	TRIM14	non_indicated
DNMT1	bn	TAF1B	non_indicated
PSMC6	bn	HSPE1-MOB4	non_indicated
PSMC6	bn	GIN1	non_indicated
LOC100652849	bn	MBD5	non_indicated
GALNT1	bn	PANK2	non_indicated
ELAVL1	bn	UBFD1	non_indicated
KIAA0100	bn	C6orf106	non_indicated
KIAA0100	bn	CSNK1G1	non_indicated
CLCN3	bn	CSDE1	non_indicated
CLCN3	bn	BRWD1	non_indicated
EIF1B	bn	RSU1	non_indicated
EIF1B	bn	H1F0	non_indicated
EIF1B	bn	STAU1	non_indicated
EIF1B	bn	FEM1A	non_indicated
SGK1	bn	SSBP2	non_indicated
TWF1	bn	EMC2	non_indicated
TWF1	bn	ZFYVE16	non_indicated
TWF1	bn	CGRRF1	non_indicated
TWF1	bn	ZNF443	non_indicated
TWF1	bn	UBA3	non_indicated
TWF1	bn	TXNDC9	non_indicated
TWF1	bn	PHIP	non_indicated
TWF1	bn	RPAP3	non_indicated
TWF1	bn	VPS54	non_indicated
TWF1	bn	TMEM167A	non_indicated
TWF1	bn	LIG4	non_indicated
MCM5	bn	C16orf5	non_indicated
MCM5	bn	VMO1	non_indicated
MCM5	bn	C11orf24	non_indicated
PSME2	bn	SLAMF7	non_indicated
CLINT1	bn	ITGB1	non_indicated
CLINT1	bn	REEP3	non_indicated
SNRPA	bn	EIF3C	non_indicated
SCAMP3	bn	SV2A	non_indicated
SCAMP3	bn	RUSC1	non_indicated
SCAMP3	bn	NOC4L	non_indicated
SCAMP3	bn	FAM203A	non_indicated
SCAMP3	bn	UBE2D4	non_indicated
SCAMP3	bn	NICN1	non_indicated
SCAMP3	bn	ZNF526	non_indicated
SCAMP3	bn	MGC39372	non_indicated
SCAMP3	bn	PEX14	non_indicated
ADNP	bn	TPSAB1	non_indicated
ADNP	bn	RNF38	non_indicated
RNF13	bn	NBN	non_indicated
RNASE1	bn	HTRA1	non_indicated
VARS	bn	ZNF629	non_indicated
VARS	bn	NCKIPSD	non_indicated
VARS	bn	COG8	non_indicated
VARS	bn	AGAP3	non_indicated
MYOF	bn	LDLR	non_indicated
MYOF	bn	CTSL1	non_indicated
MYOF	bn	DUSP5	non_indicated
MYOF	bn	LOC100507375	non_indicated
MYOF	bn	MTHFD2	non_indicated
SLC29A1	bn	PIK3R6	non_indicated
SLC29A1	bn	CAMK1	non_indicated
SLC29A1	bn	ADORA3	non_indicated
SLC29A1	bn	PMP22	non_indicated
SLC29A1	bn	SMPD3	non_indicated
RNF14	bn	SPECC1	non_indicated
HDAC2	bn	C5orf51	non_indicated
BNIP3	bn	MAGEH1	non_indicated
CDC25B	bn	GOT2	non_indicated
CDC25B	bn	MIR1292	non_indicated
CDC25B	bn	PITRM1	non_indicated
CDC25B	bn	TRAF1	non_indicated
CDC25B	bn	LOC150776	non_indicated
CDC25B	bn	ATIC	non_indicated
CDC25B	bn	EXOSC2	non_indicated
CDC25B	bn	PHF15	non_indicated
CDC25B	bn	ULK3	non_indicated
CDC25B	bn	SLC41A1	non_indicated
CDC25B	bn	BCL9L	non_indicated
CDC25B	bn	RRN3	non_indicated
CDC25B	bn	IL21R	non_indicated
CDC25B	bn	LPHN1	non_indicated
ATMIN	bn	TERF1	non_indicated
ATMIN	bn	TOM1L1	non_indicated
ATMIN	bn	XPO1	non_indicated
ATMIN	bn	MAF	non_indicated
ATMIN	bn	COX18	non_indicated
ATMIN	bn	RNF125	non_indicated
ZFR	bn	ADD3	non_indicated
ZFR	bn	TMED5	non_indicated
ZFR	bn	SLC9A6	non_indicated
ZFR	bn	SCAMP1	non_indicated
ZFR	bn	SLC30A1	non_indicated
ZFR	bn	ATF2	non_indicated
ZFR	bn	SKIL	non_indicated
ZFR	bn	SNX16	non_indicated
ZFR	bn	ZNF644	non_indicated
ZFR	bn	SMEK2	non_indicated
NR3C1	bn	RHOB	non_indicated
TBL1X	bn	ZBED1	non_indicated
TBL1X	bn	SEC14L1	non_indicated
TBL1X	bn	IMPA2	non_indicated
ABCE1	bn	EIF2S1	non_indicated
ABCE1	bn	PURA	non_indicated
ABCE1	bn	NUDT15	non_indicated
ABCE1	bn	LMAN1	non_indicated
ABCE1	bn	WDR36	non_indicated
ABCE1	bn	TIMM23	non_indicated
MPZL1	bn	SCLT1	non_indicated
FAM3C	bn	RRAS2	non_indicated
IMPDH2	bn	HIST1H1D	non_indicated
IMPDH2	bn	LOC147727	non_indicated
AKR1A1	bn	CTSH	non_indicated
AKR1A1	bn	BLVRA	non_indicated
AKR1A1	bn	CBR1	non_indicated
CTDSPL	bn	CALD1	non_indicated
CTDSPL	bn	ABLIM3	non_indicated
CTDSPL	bn	LOC100507472	non_indicated
CTDSPL	bn	SLC24A3	non_indicated
CTDSPL	bn	ZNF385D	non_indicated
CTDSPL	bn	CLEC1B	non_indicated
CTDSPL	bn	C5orf62	non_indicated
CTDSPL	bn	ARHGAP18	non_indicated
CTDSPL	bn	ESAM	non_indicated
CTDSPL	bn	SYTL4	non_indicated
CTDSPL	bn	VEPH1	non_indicated
PRDX4	bn	PPA2	non_indicated
ETFA	bn	PLAC8	non_indicated
EIF4G3	bn	JAG1	non_indicated
CPD	bn	LOC100507404	non_indicated
CPD	bn	SP100	non_indicated
CCT2	bn	HSPA8	non_indicated
CCT2	bn	NIF3L1	non_indicated
CCT2	bn	HAUS1	non_indicated
GNL2	bn	USP27X	non_indicated
GNL2	bn	PACRGL	non_indicated
CLIP1	bn	F8	non_indicated
RSU1	bn	CD9	non_indicated
RSU1	bn	YWHAH	non_indicated
RSU1	bn	CDK2AP1	non_indicated
MED13	bn	LYST	non_indicated
MED13	bn	CCSAP	non_indicated
CREBL2	bn	MFHAS1	non_indicated
SPEN	bn	FAM120A	non_indicated
SPEN	bn	TXNIP	non_indicated
SPEN	bn	SKI	non_indicated
ST6GAL1	bn	METTL8	non_indicated
ST6GAL1	bn	RRM1	non_indicated
ST6GAL1	bn	TRIB2	non_indicated
ST6GAL1	bn	ZFP161	non_indicated
ST6GAL1	bn	GNPNAT1	non_indicated
ST6GAL1	bn	PDCD7	non_indicated
ACAA2	bn	CPT1A	non_indicated
LTF	bn	CEACAM8	non_indicated
LANCL1	bn	ZNF548	non_indicated
LANCL1	bn	API5	non_indicated
LANCL1	bn	BIRC3	non_indicated
LANCL1	bn	ZNF639	non_indicated
LANCL1	bn	ELK4	non_indicated
LANCL1	bn	MGAT4A	non_indicated
LANCL1	bn	KLF12	non_indicated
LANCL1	bn	ZNF550	non_indicated
LANCL1	bn	IKZF2	non_indicated
BCKDK	bn	ARF3	non_indicated
BCKDK	bn	TOM1	non_indicated
BCKDK	bn	TIMP2	non_indicated
BCKDK	bn	SIGLEC7	non_indicated
BCKDK	bn	RNPEPL1	non_indicated
BCKDK	bn	SFN	non_indicated
RB1CC1	bn	ZFYVE16	non_indicated
RB1CC1	bn	PCMTD1	non_indicated
RB1CC1	bn	FAM160B1	non_indicated
ALDH3A2	bn	LACTB2	non_indicated
SEL1L	bn	SEC24B	non_indicated
PPFIA1	bn	KDM3B	non_indicated
PPFIA1	bn	JHDM1D	non_indicated
IDH3A	bn	EXOC6B	non_indicated
OPTN	bn	ATP5S	non_indicated
OPTN	bn	AK1	non_indicated
BIRC2	bn	PDCD10	non_indicated
BIRC2	bn	UBQLN1	non_indicated
BIRC2	bn	ABCB10	non_indicated
NDUFAB1	bn	SNRPF	non_indicated
NDUFAB1	bn	PRICKLE4	non_indicated
SEC14L1	bn	METTL6	non_indicated
SEC14L1	bn	HIVEP2	non_indicated
ARL2BP	bn	EIF2S3	non_indicated
BIRC5	bn	CDCA5	non_indicated
TSPO	bn	CEBPA	non_indicated
TSPO	bn	BIK	non_indicated
TSPO	bn	GALNT2	non_indicated
BRD4	bn	ZER1	non_indicated
PEPD	bn	MTCH2	non_indicated
PEPD	bn	COPZ2	non_indicated
PEPD	bn	CORO1B	non_indicated
ARFIP2	bn	FBXO25	non_indicated
AP2S1	bn	GPX4	non_indicated
AP2S1	bn	NDUFV3	non_indicated
PLIN3	bn	RSPH9	non_indicated
TRAK2	bn	USP12	non_indicated
PRPF4B	bn	SMARCAD1	non_indicated
PRPF4B	bn	C15orf52	non_indicated
RIOK3	bn	MXI1	non_indicated
RIOK3	bn	TMOD1	non_indicated
RIOK3	bn	SNCA	non_indicated
RIOK3	bn	DYRK3	non_indicated
RIOK3	bn	WNK1	non_indicated
RIOK3	bn	TRIM10	non_indicated
RIOK3	bn	GLRX5	non_indicated
RIOK3	bn	FAM210B	non_indicated
ZMYND11	bn	RBM17	non_indicated
ZMYND11	bn	FAM98B	non_indicated
ZMYND11	bn	TMEM181	non_indicated
ZMYND11	bn	ZNF605	non_indicated
ADSL	bn	ZNF101	non_indicated
ADSL	bn	SOD1	non_indicated
ADSL	bn	CBR3	non_indicated
ADSL	bn	CD3D	non_indicated
ADSL	bn	LOC100287590	non_indicated
ADSL	bn	CCNB1IP1	non_indicated
ADSL	bn	EIF2D	non_indicated
ADSL	bn	TIPIN	non_indicated
ADSL	bn	C1orf54	non_indicated
ADSL	bn	RPL36	non_indicated
ADSL	bn	MRPS21	non_indicated
ADSL	bn	NDUFAF2	non_indicated
ADSL	bn	MAPKAPK5-AS1	non_indicated
LY6E	bn	ISG15	non_indicated
LY6E	bn	TREX1	non_indicated
LY6E	bn	AGRN	non_indicated
LY6E	bn	KLHDC7B	non_indicated
IFRD1	bn	RPL23AP7	non_indicated
NEDD9	bn	TMEM140	non_indicated
NEDD9	bn	WWC3	non_indicated
NEDD9	bn	LOC100509683	non_indicated
PPP1R2	bn	SERINC5	non_indicated
PPP1R2	bn	RAPGEF6	non_indicated
MMS19	bn	DHX30	non_indicated
MMS19	bn	MMP19	non_indicated
MMS19	bn	DDX56	non_indicated
MMS19	bn	UCKL1	non_indicated
MMS19	bn	SHPK	non_indicated
MMS19	bn	MSTO1	non_indicated
MMS19	bn	TMC8	non_indicated
MMS19	bn	PRDM15	non_indicated
MMS19	bn	FBXO41	non_indicated
AASDHPPT	bn	RCAN1	non_indicated
AASDHPPT	bn	PLEKHA8	non_indicated
PRKCZ	bn	TTLL4	non_indicated
PRKCZ	bn	DPEP3	non_indicated
PRKCZ	bn	SH3D21	non_indicated
PRKCZ	bn	GHRL	non_indicated
KIF22	bn	CENPV	non_indicated
NUP133	bn	TTC27	non_indicated
NUP93	bn	OAS2	non_indicated
NUP93	bn	ARHGAP17	non_indicated
TMED5	bn	SERP1	non_indicated
TMED5	bn	ENPP4	non_indicated
TMED5	bn	NAA50	non_indicated
TMED5	bn	C7orf60	non_indicated
TMED5	bn	SGTB	non_indicated
MTMR3	bn	RAD51L3-RFFL	non_indicated
SRPK1	bn	PLXNC1	non_indicated
SRPK1	bn	SLC37A3	non_indicated
VASP	bn	MTF1	non_indicated
ARL4C	bn	EIF5A2	non_indicated
ARL4C	bn	OTUD7B	non_indicated
SLC6A8	bn	KEL	non_indicated
SLC6A8	bn	LOC653562	non_indicated
SLC6A8	bn	RNF123	non_indicated
SLC6A8	bn	STK11	non_indicated
NPTN	bn	PJA2	non_indicated
NPTN	bn	TMOD3	non_indicated
NPTN	bn	STK17B	non_indicated
CDK4	bn	TTC4	non_indicated
CDK4	bn	MRPS24	non_indicated
CDK4	bn	C15orf61	non_indicated
TDP2	bn	DSC2	non_indicated
GBP1	bn	ATF3	non_indicated
GBP1	bn	IFI35	non_indicated
GBP1	bn	APOL1	non_indicated
GBP1	bn	STAT1	non_indicated
GBP1	bn	EPB41L5	non_indicated
GBP1	bn	BATF2	non_indicated
GBP1	bn	GBP5	non_indicated
GBP1	bn	ANKRD22	non_indicated
FBXO28	bn	ZNF189	non_indicated
FBXO28	bn	RBM12	non_indicated
FBXO28	bn	DESI2	non_indicated
FBXO28	bn	PCNP	non_indicated
FBXO28	bn	RWDD4	non_indicated
G6PD	bn	OXER1	non_indicated
G6PD	bn	CYBA	non_indicated
G6PD	bn	RAB3D	non_indicated
G6PD	bn	ZNF467	non_indicated
G6PD	bn	GMIP	non_indicated
G6PD	bn	FLJ23867	non_indicated
SPTLC1	bn	STXBP3	non_indicated
SPTLC1	bn	ABI1	non_indicated
SPTLC1	bn	QKI	non_indicated
SPTLC1	bn	BROX	non_indicated
SPTLC1	bn	SLC25A40	non_indicated
SPTLC1	bn	PGGT1B	non_indicated
HSD17B10	bn	AKR1A1	non_indicated
SERPINF1	bn	LAMP5	non_indicated
STAG1	bn	USP48	non_indicated
STAG1	bn	LOC100216546	non_indicated
HBXIP	bn	SF3B14	non_indicated
FNDC3A	bn	AVL9	non_indicated
FNDC3A	bn	MYSM1	non_indicated
FNDC3A	bn	RASA2	non_indicated
MTHFD1	bn	CUL1	non_indicated
CYP51A1	bn	DHCR24	non_indicated
ACBD3	bn	TMEM38B	non_indicated
EHMT2	bn	ATRIP	non_indicated
EHMT2	bn	HTT	non_indicated
EHMT2	bn	MEN1	non_indicated
EHMT2	bn	BNIP1	non_indicated
EHMT2	bn	PRRC2B	non_indicated
EHMT2	bn	SMARCA4	non_indicated
EHMT2	bn	ATP13A1	non_indicated
EHMT2	bn	DIS3L2	non_indicated
EHMT2	bn	ANKRD54	non_indicated
UBE2B	bn	WRB	non_indicated
ITGAV	bn	TIAL1	non_indicated
PSMD12	bn	ZNF765	non_indicated
MXI1	bn	BCL2L13	non_indicated
MXI1	bn	CHPT1	non_indicated
MXI1	bn	SLC25A37	non_indicated
MXI1	bn	CMBL	non_indicated
CBFB	bn	SCAF8	non_indicated
CBFB	bn	MAGT1	non_indicated
CBFB	bn	PANK3	non_indicated
CBFB	bn	DERL1	non_indicated
CBFB	bn	CLIP4	non_indicated
CBFB	bn	CAPRIN1	non_indicated
ADAM9	bn	CYP1B1	non_indicated
ADAM9	bn	FBN2	non_indicated
ADAM9	bn	FBXL5	non_indicated
ADAM9	bn	SMPDL3A	non_indicated
ADAM9	bn	DSE	non_indicated
ADAM9	bn	LOC100652805	non_indicated
ADAM9	bn	C11orf82	non_indicated
KIAA0430	bn	6-Mar	non_indicated
KLF10	bn	KLF11	non_indicated
KLF10	bn	PDK4	non_indicated
TCERG1	bn	CLASP2	non_indicated
TCERG1	bn	PPIL3	non_indicated
TCERG1	bn	IRF2BP2	non_indicated
TCERG1	bn	KANSL1L	non_indicated
SRF	bn	GSN	non_indicated
USP1	bn	SRP9	non_indicated
USP1	bn	PSMC6	non_indicated
USP1	bn	C1orf9	non_indicated
USP1	bn	AGL	non_indicated
USP1	bn	PHTF2	non_indicated
USP1	bn	MATR3	non_indicated
USP1	bn	NFYB	non_indicated
USP1	bn	ACTR6	non_indicated
USP1	bn	ZCCHC10	non_indicated
USP1	bn	TRIM52	non_indicated
USP1	bn	CRBN	non_indicated
USP1	bn	ZNF770	non_indicated
USP1	bn	ESCO1	non_indicated
USP1	bn	ZNF92	non_indicated
DNAJC7	bn	SEC61G	non_indicated
DNAJC7	bn	NSL1	non_indicated
DNAJC7	bn	SGSH	non_indicated
YIF1A	bn	MRPL12	non_indicated
YIF1A	bn	MGMT	non_indicated
YIF1A	bn	MRPL4	non_indicated
KDSR	bn	CHN1	non_indicated
ACSL4	bn	IFNGR1	non_indicated
ACSL4	bn	RNF146	non_indicated
ACSL4	bn	CPEB4	non_indicated
RXRA	bn	FLJ10661	non_indicated
RXRA	bn	VWCE	non_indicated
DBI	bn	ANXA1	non_indicated
DBI	bn	PSMC2	non_indicated
DBI	bn	MRPL47	non_indicated
PPP3CB	bn	DPY19L1	non_indicated
PPP3CB	bn	FASTKD3	non_indicated
PPP3CB	bn	C11orf58	non_indicated
ERLIN1	bn	TAF8	non_indicated
ERLIN1	bn	KCNJ15	non_indicated
ERLIN1	bn	HAUS4	non_indicated
PLSCR1	bn	EIF2AK2	non_indicated
PLSCR1	bn	SMA4	non_indicated
PLSCR1	bn	IFI16	non_indicated
PLSCR1	bn	FAM20A	non_indicated
CTSK	bn	CLEC1A	non_indicated
ZER1	bn	RALBP1	non_indicated
ZER1	bn	HIST1H1C	non_indicated
PPP3CA	bn	C15orf29	non_indicated
PRSS23	bn	NUAK1	non_indicated
PFKFB3	bn	ALPL	non_indicated
PFKFB3	bn	GJB6	non_indicated
PAPD7	bn	INPP5F	non_indicated
PAPD7	bn	RBM19	non_indicated
PAPD7	bn	SMAD3	non_indicated
PAPD7	bn	ARL10	non_indicated
COPS2	bn	NUDCD1	non_indicated
MPI	bn	FN3KRP	non_indicated
MPI	bn	RPUSD2	non_indicated
MPI	bn	TLE2	non_indicated
TMEM147	bn	DOK2	non_indicated
TMEM147	bn	DBNDD2	non_indicated
TRIB2	bn	DZIP3	non_indicated
RANBP1	bn	SEC61G	non_indicated
IKBKAP	bn	KIF5C	non_indicated
IKBKAP	bn	STARD9	non_indicated
IKBKAP	bn	TMEM116	non_indicated
DNAJB2	bn	OPTN	non_indicated
MAPRE2	bn	CALR	non_indicated
KIAA0101	bn	TYMS	non_indicated
KIAA0101	bn	ZWINT	non_indicated
KIAA0101	bn	KIF11	non_indicated
KIAA0101	bn	AURKA	non_indicated
KIAA0101	bn	UHRF1	non_indicated
KIAA0101	bn	CASC5	non_indicated
SSFA2	bn	ELF1	non_indicated
ATG5	bn	C21orf91	non_indicated
DLG1	bn	ARID2	non_indicated
SPOCK2	bn	LOC100422781	non_indicated
SPOCK2	bn	LOC100653018	non_indicated
SPOCK2	bn	ZFYVE9	non_indicated
SPOCK2	bn	GATA3	non_indicated
SPOCK2	bn	HABP4	non_indicated
SPOCK2	bn	C8orf33	non_indicated
SPOCK2	bn	OR2A20P	non_indicated
SPOCK2	bn	AMIGO1	non_indicated
SPOCK2	bn	POU6F1	non_indicated
MAPK14	bn	MAP2K6	non_indicated
MAPK14	bn	PHTF1	non_indicated
MAPK14	bn	ITGAM	non_indicated
MAPK14	bn	WDFY3	non_indicated
MAPK14	bn	P2RY10	non_indicated
MAPK14	bn	SIPA1L2	non_indicated
MAPK14	bn	SLC26A8	non_indicated
FADD	bn	ARHGEF17	non_indicated
FADD	bn	OSTF1	non_indicated
FADD	bn	CA4	non_indicated
AIMP1	bn	C9orf85	non_indicated
GMFB	bn	RNF139	non_indicated
GMFB	bn	MPP7	non_indicated
HSPA13	bn	MZT1	non_indicated
C14orf1	bn	ACOT1	non_indicated
C14orf1	bn	METTL2A	non_indicated
C14orf1	bn	ZSCAN2	non_indicated
ARL2	bn	C19orf24	non_indicated
SVIL	bn	TBC1D30	non_indicated
SVIL	bn	CSAD	non_indicated
MIR5096	bn	RAN	non_indicated
MIR5096	bn	PFDN1	non_indicated
MIR5096	bn	MRP63	non_indicated
MIR5096	bn	FASTKD2	non_indicated
HTATSF1	bn	WWP1	non_indicated
ADAM10	bn	RAB21	non_indicated
ADAM10	bn	UBA3	non_indicated
TLK1	bn	ATE1	non_indicated
PLOD2	bn	COL6A3	non_indicated
APPBP2	bn	MDM1	non_indicated
TRRAP	bn	DDX52	non_indicated
TRRAP	bn	TRPM7	non_indicated
MEN1	bn	MAP4	non_indicated
MEN1	bn	XPO5	non_indicated
LPGAT1	bn	LOC100505487	non_indicated
APBB1	bn	TMIGD2	non_indicated
7-Mar	bn	MTMR6	non_indicated
7-Mar	bn	YPEL5	non_indicated
7-Mar	bn	RNF111	non_indicated
7-Mar	bn	SLC35F5	non_indicated
ACTL6A	bn	RPAP2	non_indicated
DPM1	bn	ATXN3	non_indicated
RASA1	bn	ZMAT1	non_indicated
RASA1	bn	CCDC18	non_indicated
RNMT	bn	CD3EAP	non_indicated
TOB1	bn	KBTBD6	non_indicated
CCNB2	bn	CDC20	non_indicated
CAD	bn	ZNF677	non_indicated
CAD	bn	ZNF836	non_indicated
CAD	bn	FOXM1	non_indicated
CAD	bn	BCS1L	non_indicated
CAD	bn	MUTYH	non_indicated
CAD	bn	NPDC1	non_indicated
CAD	bn	ZC3HC1	non_indicated
CAD	bn	GGT7	non_indicated
CAD	bn	PRRT3-AS1	non_indicated
LTBP1	bn	PLOD2	non_indicated
LTBP1	bn	TFPI	non_indicated
LTBP1	bn	TUBB1	non_indicated
EBP	bn	ATP7B	non_indicated
EBP	bn	RALGDS	non_indicated
PRKACB	bn	ZMYND11	non_indicated
PRKACB	bn	SRSF6	non_indicated
PRKACB	bn	C12orf29	non_indicated
PRKACB	bn	ZNF22	non_indicated
PRKACB	bn	RPL15	non_indicated
PRKACB	bn	KIAA1704	non_indicated
PRKACB	bn	FAM98B	non_indicated
PRKACB	bn	ZNF227	non_indicated
PRKACB	bn	SVIP	non_indicated
PRKACB	bn	SLC16A7	non_indicated
R3HDM1	bn	PPARGC1B	non_indicated
R3HDM1	bn	KCTD6	non_indicated
ACP2	bn	NR1H3	non_indicated
CCNG2	bn	TMX4	non_indicated
CCNG2	bn	RAPGEF2	non_indicated
CCNG2	bn	SLC15A4	non_indicated
CCNG2	bn	TMEM55A	non_indicated
CCNG2	bn	LOC100507015	non_indicated
CCNG2	bn	TMEM71	non_indicated
OXCT1	bn	NUCB2	non_indicated
OXCT1	bn	CA5B	non_indicated
OXCT1	bn	ZNF14	non_indicated
OXCT1	bn	COX20	non_indicated
OXCT1	bn	IL7R	non_indicated
NNT	bn	SLC25A43	non_indicated
NNT	bn	KIAA0494	non_indicated
NNT	bn	CTSO	non_indicated
NNT	bn	POLK	non_indicated
STK39	bn	ZNF678	non_indicated
MAPKAPK3	bn	GPX3	non_indicated
