source	interaction_type	target	status
LRPPRC	BN	AK095738	non_indicated
SPAG16	BN	CYS1	non_indicated
SPAG16	BN	SLC25A21	non_indicated
BPI	BN	DEFA1	non_indicated
QDPR	BN	IHPK3	non_indicated
ICA1	BN	TDO2	non_indicated
ICA1	BN	Contig38804_RC	non_indicated
ICA1	BN	KIAA1086	non_indicated
ICA1	BN	DOPEY2	non_indicated
ICA1	BN	AK055808	non_indicated
ICA1	BN	DOPEY1	non_indicated
ICA1	BN	KIF9	non_indicated
ICA1	BN	NDRG4	non_indicated
ICA1	BN	PCYOX1L	non_indicated
ICA1	BN	TARBP1	non_indicated
TMSB4Y	BN	HSFY2	non_indicated
Contig20427_RC	BN	HNRPU	non_indicated
Contig20427_RC	BN	NM_018610	non_indicated
Contig20427_RC	BN	HSS00178711	non_indicated
PPAP2C	BN	QDPR	non_indicated
PPAP2C	BN	ADA	non_indicated
PPAP2C	BN	LRP2	non_indicated
PPAP2C	BN	MYO1E	non_indicated
PPAP2C	BN	SHROOM4	non_indicated
PPAP2C	BN	C12orf34	non_indicated
PPAP2C	BN	C16orf34	non_indicated
PPAP2C	BN	USP54	non_indicated
PPAP2C	BN	HSS00061243	non_indicated
PPAP2C	BN	SLCO3A1	non_indicated
BST2	BN	GIMAP1	non_indicated
STK17B	BN	RNF182	non_indicated
FZD1	BN	FRMD6	non_indicated
KIRREL	BN	LRRC8C	non_indicated
ADSS	BN	PDHB	non_indicated
CXCR4	BN	SGCD	non_indicated
SQRDL	BN	WWTR1	non_indicated
Contig40464_RC	BN	GABRA2	non_indicated
Contig40464_RC	BN	SPARCL1	non_indicated
Contig40464_RC	BN	IGSF4D	non_indicated
Contig40464_RC	BN	S73397	non_indicated
MGAM	BN	CSF3R	non_indicated
MGAM	BN	C19orf59	non_indicated
CD44	BN	HSPB8	non_indicated
CD44	BN	MATN2	non_indicated
CD44	BN	3-Mar	non_indicated
IRS1	BN	GRM1	non_indicated
IRS1	BN	TDRD9	non_indicated
IRS1	BN	PDZRN3	non_indicated
C5orf4	BN	HRASLS3	non_indicated
C5orf4	BN	HEY2	non_indicated
C5orf4	BN	NEK3	non_indicated
C5orf4	BN	TST	non_indicated
PON2	BN	EDG1	non_indicated
PON2	BN	GRAMD1C	non_indicated
PON2	BN	SPON1	non_indicated
PON2	BN	IL20RA	non_indicated
PICALM	BN	ENST00000296018	non_indicated
AEBP1	BN	NM_033035	non_indicated
AEBP1	BN	C6orf190	non_indicated
FZD3	BN	SPSB1	non_indicated
FZD3	BN	SLC38A1	non_indicated
RBP1	BN	SARDH	non_indicated
RBP1	BN	GPATC2	non_indicated
CPXM2	BN	ENPP6	non_indicated
PHYHIP	BN	KCNQ2	non_indicated
PHYHIP	BN	PDIA2	non_indicated
ITGB2	BN	CTSC	non_indicated
ITGB2	BN	SAMSN1	non_indicated
SLPI	BN	DEFB1	non_indicated
SLPI	BN	DNASE1L3	non_indicated
SLPI	BN	KLF5	non_indicated
SLPI	BN	PLA2G2A	non_indicated
SLPI	BN	Contig44729_RC	non_indicated
SLPI	BN	GAS1	non_indicated
SLPI	BN	LEPR	non_indicated
SLPI	BN	FAM101A	non_indicated
SLPI	BN	IGFBP6	non_indicated
CUTL2	BN	SPATA20	non_indicated
CUTL2	BN	EPN3	non_indicated
CUTL2	BN	ADRB1	non_indicated
CUTL2	BN	NM_138339	non_indicated
CUTL2	BN	HAPLN4	non_indicated
SART2	BN	WEE1	non_indicated
SART2	BN	PCDH18	non_indicated
SART2	BN	NM_032802	non_indicated
EGR1	BN	EGR2	non_indicated
Contig46881_RC	BN	MARCKS	non_indicated
SERPINH1	BN	UPP1	non_indicated
SERPINH1	BN	SHC1	non_indicated
SERPINH1	BN	Contig33039_RC	non_indicated
SERPINH1	BN	SERTAD1	non_indicated
SERPINH1	BN	ARMET	non_indicated
SERPINH1	BN	IL3RA	non_indicated
SERPINH1	BN	RIT1	RASopathy_gene
SERPINH1	BN	MYCT1	non_indicated
SERPINH1	BN	CCDC50	non_indicated
SERPINH1	BN	MLKL	non_indicated
SERPINH1	BN	HSS00006239	non_indicated
SERPINH1	BN	XM_211811	non_indicated
ANXA1	BN	GBP2	non_indicated
ANXA1	BN	FABP4	non_indicated
TMOD1	BN	AK000930	non_indicated
Contig31398_RC	BN	INADL	non_indicated
Contig31398_RC	BN	HSS00060399	non_indicated
Contig31398_RC	BN	HSS00212078	non_indicated
STAT1	BN	WARS	non_indicated
TRIM59	BN	ASPA	non_indicated
TRIM59	BN	DOCK10	non_indicated
TRIM59	BN	CAPN13	non_indicated
TRIM59	BN	HSS00136257	non_indicated
NETO2	BN	NETO1	non_indicated
NETO2	BN	HSS00303655	non_indicated
SYNGR1	BN	EMID2	non_indicated
SYNGR1	BN	XKR6	non_indicated
SYNGR1	BN	SLC6A7	non_indicated
Contig48014_RC	BN	SH3PXD2B	non_indicated
Contig48014_RC	BN	BC014346	non_indicated
Contig48014_RC	BN	AK094210	non_indicated
PAK3	BN	DYNC1LI1	non_indicated
PAK3	BN	DGKE	non_indicated
PAK3	BN	PTPN2	non_indicated
TMEM16B	BN	COLEC11	non_indicated
TMEM16B	BN	hCT2286560	non_indicated
ANK2	BN	ZNF238	non_indicated
ANK2	BN	Contig10653_RC	non_indicated
ANK2	BN	DNASE1	non_indicated
ANK2	BN	ENST00000258318	non_indicated
ANK2	BN	NUDT4P1	non_indicated
PTPRZ1	BN	PDGFRA	non_indicated
PTPRZ1	BN	EDNRB	non_indicated
SEZ6L2	BN	Contig42274_RC	non_indicated
SEZ6L2	BN	C1QTNF4	non_indicated
SEZ6L2	BN	CDK5R2	non_indicated
SEZ6L2	BN	hCT1971305.1	non_indicated
AKR1C3	BN	PPIC	non_indicated
AKR1C3	BN	NM_012385	non_indicated
AKR1C3	BN	NQO1	non_indicated
Contig54544_RC	BN	CNTN6	non_indicated
Contig54544_RC	BN	ARHGEF9	non_indicated
Contig54544_RC	BN	ZNF233	non_indicated
Contig54544_RC	BN	AF339815	non_indicated
PSCDBP	BN	CARD6	non_indicated
PSCDBP	BN	AK055877	non_indicated
KIAA1522	BN	ITPKA	non_indicated
KIAA1522	BN	GPR153	non_indicated
KIAA1522	BN	ELK1	non_indicated
ADM	BN	Contig63649_RC	non_indicated
ADM	BN	hCT1832239.2	non_indicated
ADM	BN	hCT2270866	non_indicated
ADM	BN	AL359337	non_indicated
RGS7BP	BN	TSPAN5	non_indicated
RGS7BP	BN	ENST00000281770	non_indicated
RGS7BP	BN	AK090935	non_indicated
VNN1	BN	LYZ	non_indicated
VNN1	BN	AK026079	non_indicated
Contig19733_RC	BN	AF085861	non_indicated
Contig19733_RC	BN	AK057829	non_indicated
Contig19733_RC	BN	AK057980	non_indicated
Contig19733_RC	BN	AK023302	non_indicated
Contig19733_RC	BN	FAM123A	non_indicated
Contig19733_RC	BN	PTBP2	non_indicated
FAM49B	BN	SLITRK3	non_indicated
FAM49B	BN	U79257	non_indicated
FAM49B	BN	AK054772	non_indicated
HSPB2	BN	MRGPRF	non_indicated
DCAMKL1	BN	ATP1B1	non_indicated
DCAMKL1	BN	DPY19L1	non_indicated
DDX25	BN	ASTN1	non_indicated
DDX25	BN	Contig26837_RC	non_indicated
DDX25	BN	Contig44758_RC	non_indicated
DDX25	BN	F8	non_indicated
DTNA	BN	TMBIM1	non_indicated
DTNA	BN	BC001980	non_indicated
CH25H	BN	PTGER1	non_indicated
SBNO2	BN	TEAD4	non_indicated
SBNO2	BN	BCL3	non_indicated
SBNO2	BN	BATF	non_indicated
SBNO2	BN	LDLR	non_indicated
SBNO2	BN	IRF7	non_indicated
SBNO2	BN	AF085978	non_indicated
SBNO2	BN	AK024534	non_indicated
CLIC3	BN	TMEM45B	non_indicated
TMEM132B	BN	DDX25	non_indicated
TMEM132B	BN	HRASLS	non_indicated
TMEM132B	BN	AF086164	non_indicated
TMEM132B	BN	PRDM12	non_indicated
TMEM132B	BN	PLOD1	non_indicated
TMEM132B	BN	C13orf1	non_indicated
PCMT1	BN	PLEKHA5	non_indicated
PCMT1	BN	MAGEH1	non_indicated
PCMT1	BN	NLK	non_indicated
PCMT1	BN	TOMM70A	non_indicated
PCMT1	BN	SUCLA2	non_indicated
BMP2K	BN	C6orf155	non_indicated
BMP2K	BN	AK097466	non_indicated
KNTC2	BN	DLG7	non_indicated
KNTC2	BN	BC029479	non_indicated
GMFG	BN	HK3	non_indicated
CRYM	BN	KCNS2	non_indicated
CRYM	BN	TCEAL2	non_indicated
CRYM	BN	ATP6V1G2	non_indicated
CRYM	BN	U79277	non_indicated
SUSD4	BN	PCP4L1	non_indicated
SUSD4	BN	GRIN1	non_indicated
DLX4	BN	LHX1	non_indicated
ST18	BN	SHC4	non_indicated
ST18	BN	hCT1970992.1	non_indicated
GFAP	BN	MICA	non_indicated
PLAC2	BN	GABRQ	non_indicated
HIST1H2BE	BN	HIST1H2AD	non_indicated
ADAMTS1	BN	HEYL	non_indicated
Contig42161_RC	BN	AF131772	non_indicated
Contig42161_RC	BN	Contig42253_RC	non_indicated
Contig42161_RC	BN	CDS1	non_indicated
Contig42161_RC	BN	AK023601	non_indicated
Contig42161_RC	BN	HSS00371094	non_indicated
KCNK1	BN	Contig58239_RC	non_indicated
PRDX6	BN	STON2	non_indicated
PRDX6	BN	CSRP2	non_indicated
PRDX6	BN	PPAP2B	non_indicated
PRDX6	BN	MYLK	non_indicated
PRDX6	BN	PAQR8	non_indicated
Contig40251_RC	BN	AI869951_RC	non_indicated
Contig40251_RC	BN	CYHR1	non_indicated
Contig40251_RC	BN	EDC3	non_indicated
Contig40251_RC	BN	HSS00123916	non_indicated
CCDC19	BN	FAM81B	non_indicated
COL3A1	BN	SCUBE3	non_indicated
COL3A1	BN	ASPN	non_indicated
COL3A1	BN	VGLL3	non_indicated
COL3A1	BN	PTGIS	non_indicated
COL3A1	BN	SLC22A3	non_indicated
HRSP12	BN	PKIA	non_indicated
HRSP12	BN	ABAT	non_indicated
HRSP12	BN	AGXT2L1	non_indicated
RNF141	BN	AGA	non_indicated
Contig55749_RC	BN	ENG	non_indicated
Contig55749_RC	BN	HYAL1	non_indicated
AF035290	BN	KCNJ12	non_indicated
AF035290	BN	AF070564	non_indicated
RASAL1	BN	FLRT1	non_indicated
MAP9	BN	NM_175894	non_indicated
MAP9	BN	HSS00330832	non_indicated
SSTR2	BN	ENST00000299846	non_indicated
Contig45549_RC	BN	Contig46677_RC	non_indicated
Contig45549_RC	BN	Contig41905_RC	non_indicated
Contig45549_RC	BN	C13orf26	non_indicated
Contig45549_RC	BN	DNAH7	non_indicated
Contig45549_RC	BN	GABRG1	non_indicated
PLP1	BN	TMEM144	non_indicated
PLP1	BN	MAP7	non_indicated
PLP1	BN	PSEN1	non_indicated
ATP1B1	BN	SCG5	non_indicated
CDR1	BN	Contig52296_RC	non_indicated
ITM2A	BN	RP13-36C9.6	non_indicated
ITM2A	BN	ABCG2	non_indicated
DYNC1LI1	BN	PCMT1	non_indicated
DYNC1LI1	BN	VPS35	non_indicated
DYNC1LI1	BN	IARS	non_indicated
DYNC1LI1	BN	DNM1L	non_indicated
DYNC1LI1	BN	NBEA	non_indicated
DYNC1LI1	BN	PANK3	non_indicated
DYNC1LI1	BN	LMBR1	non_indicated
ACTN2	BN	PEX11B	non_indicated
MAPK8	BN	KIAA1409	non_indicated
MAPK8	BN	ZNF304	non_indicated
GPR37	BN	MIRN101-1	non_indicated
GPR37	BN	TF	non_indicated
GPR37	BN	ENPP2	non_indicated
GPR37	BN	Contig43380_RC	non_indicated
GPR37	BN	UGT8	non_indicated
GPR37	BN	NINJ2	non_indicated
GPR37	BN	Contig36931_RC	non_indicated
GPR37	BN	CYB5R2	non_indicated
GPR37	BN	CNDP1	non_indicated
GPR37	BN	OLIG2	non_indicated
GPR37	BN	BC039450	non_indicated
Contig40744_RC	BN	AL117605	non_indicated
ANKH	BN	USP15	non_indicated
ANKH	BN	Contig42933_RC	non_indicated
ANKH	BN	CCDC85A	non_indicated
ANKH	BN	CUL3	non_indicated
ANKH	BN	BBS7	non_indicated
ANKH	BN	HSS00330832	non_indicated
S100A9	BN	IL1R2	non_indicated
S100A9	BN	HK3	non_indicated
S100A9	BN	S100A8	non_indicated
S100A9	BN	SULT1B1	non_indicated
S100A9	BN	FPRL1	non_indicated
Contig32123_RC	BN	AK054978	non_indicated
VIM	BN	RSE_00000602448	non_indicated
VIM	BN	ECM2	non_indicated
VIM	BN	WEE1	non_indicated
PDE1A	BN	MFSD4	non_indicated
TMEM81	BN	Contig42306_RC	non_indicated
TMEM81	BN	AOC2	non_indicated
LRRC20	BN	SPRYD3	non_indicated
LRRC20	BN	CLEC2L	non_indicated
PRNP	BN	MAGEH1	non_indicated
PRNP	BN	MRFAP1	non_indicated
PRNP	BN	MRPL11	non_indicated
AB023201	BN	RIT2	non_indicated
PRKCZ	BN	APLP1	non_indicated
Contig8977_RC	BN	AK024876	non_indicated
Contig8977_RC	BN	CRYZ	non_indicated
Contig8977_RC	BN	CTAG2	non_indicated
Contig8977_RC	BN	NM_032763	non_indicated
Contig8977_RC	BN	AK095543	non_indicated
Contig56010_RC	BN	PJA1	non_indicated
Contig26278_RC	BN	TAGAP	non_indicated
FOLH1	BN	SPAG16	non_indicated
FOLH1	BN	SGK2	non_indicated
FOLH1	BN	TMEM10	non_indicated
FOLH1	BN	TMEM125	non_indicated
FOLH1	BN	NM_152714	non_indicated
FOLH1	BN	RHBDL2	non_indicated
FOLH1	BN	C21orf37	non_indicated
FOLH1	BN	HSS00128455	non_indicated
FOLH1	BN	HSS00257342	non_indicated
FOLH1	BN	HSS00299458	non_indicated
GPRC5A	BN	CYP1B1	non_indicated
GPRC5A	BN	H19	non_indicated
GPRC5A	BN	AK055564	non_indicated
GPRC5A	BN	FBLIM1	non_indicated
GPRC5A	BN	AF085878	non_indicated
SACS	BN	RAP2A	non_indicated
MCF2	BN	PAIP1	non_indicated
MCF2	BN	C3orf57	non_indicated
MCF2	BN	VSTM2	non_indicated
MCF2	BN	hCT1971265	non_indicated
UGCGL2	BN	SNORD47	non_indicated
TFF2	BN	BTNL2	non_indicated
TFF2	BN	BC007549	non_indicated
TFF2	BN	BE816138	non_indicated
GABBR2	BN	NM_018723	non_indicated
GABBR2	BN	GALNT9	non_indicated
GABBR2	BN	MICAL2	non_indicated
MGP	BN	NNMT	non_indicated
LMO4	BN	MAP4	non_indicated
PMP2	BN	C4orf18	non_indicated
Contig34504_RC	BN	PMS2L1	non_indicated
Contig34504_RC	BN	AL137425	non_indicated
ZNF365	BN	KIAA1107	non_indicated
PFKFB3	BN	CCL2	non_indicated
PFKFB3	BN	TRIM47	non_indicated
PFKFB3	BN	AK024534	non_indicated
CD302	BN	MRC1	non_indicated
CD302	BN	ENTPD1	non_indicated
CD302	BN	GNA13	non_indicated
Contig46178_RC	BN	AK001612	non_indicated
Contig46178_RC	BN	SLC4A8	non_indicated
Contig46178_RC	BN	TMEM17	non_indicated
RQCD1	BN	ZMYM6	non_indicated
GNG2	BN	MAGED1	non_indicated
GNG2	BN	CCBE1	non_indicated
GNG2	BN	KCNIP4	non_indicated
GNG2	BN	DIRAS2	non_indicated
DUSP2	BN	EGR2	non_indicated
DUSP2	BN	C1orf51	non_indicated
Contig48208_RC	BN	Contig47221_RC	non_indicated
Contig48208_RC	BN	AK024121	non_indicated
SPA17	BN	Contig49369_RC	non_indicated
SPA17	BN	hCT1646998.3	non_indicated
LRP1B	BN	HSS00083045	non_indicated
ARL15	BN	DKK2	non_indicated
ARL15	BN	AK021687	non_indicated
LCP1	BN	ARHGDIB	non_indicated
LCP1	BN	ALOX5AP	non_indicated
LCP1	BN	NM_031471	non_indicated
LCP1	BN	CARD12	non_indicated
LCP1	BN	NCF4	non_indicated
F7	BN	LIPC	non_indicated
F7	BN	XM_172802	non_indicated
VDAC2	BN	KIFAP3	non_indicated
VDAC2	BN	SUB1	non_indicated
VDAC2	BN	hCT1957917.1	non_indicated
MDFIC	BN	AK096536	non_indicated
GLI1	BN	C21orf82	non_indicated
TPM2	BN	AL359062	non_indicated
TPM2	BN	Contig16043_RC	non_indicated
TPM2	BN	FAM46B	non_indicated
TPM2	BN	FBLIM1	non_indicated
TPM2	BN	XM_068880	non_indicated
TPM2	BN	COL13A1	non_indicated
RPRM	BN	RASEF	non_indicated
Contig27391_RC	BN	CD84	non_indicated
Contig27391_RC	BN	GPR34	non_indicated
Contig27391_RC	BN	TAGAP	non_indicated
Contig27391_RC	BN	P2RY13	non_indicated
Contig48954_RC	BN	ARMETL1	non_indicated
Contig48954_RC	BN	CCT6B	non_indicated
Contig48954_RC	BN	Contig51068_RC	non_indicated
Contig48954_RC	BN	ST7OT1	non_indicated
Contig48954_RC	BN	Contig38914_RC	non_indicated
Contig48954_RC	BN	NM_022129	non_indicated
Contig48954_RC	BN	ACRC	non_indicated
Contig48954_RC	BN	ZNF655	non_indicated
Contig48954_RC	BN	STIP1	non_indicated
Contig48954_RC	BN	AK092825	non_indicated
Contig48954_RC	BN	METT5D1	non_indicated
Contig48954_RC	BN	HSS00209331	non_indicated
Contig48954_RC	BN	C16orf58	non_indicated
Contig48954_RC	BN	HSS00299206	non_indicated
Contig48954_RC	BN	AK023312	non_indicated
Contig48954_RC	BN	AF086472	non_indicated
Contig48954_RC	BN	C18orf56	non_indicated
Contig48954_RC	BN	HSS00168882	non_indicated
Contig48954_RC	BN	XM_211650	non_indicated
Contig48954_RC	BN	HSS00296136	non_indicated
Contig48954_RC	BN	ZMYM2	non_indicated
PSMD14	BN	ACTR2	non_indicated
PIK4CA	BN	NM_199283	non_indicated
PIK4CA	BN	NM_199345	non_indicated
RIMS3	BN	ITPR1	non_indicated
RIMS3	BN	C20orf46	non_indicated
RIMS3	BN	UNC13A	non_indicated
RIMS3	BN	NM_152518	non_indicated
TAF9	BN	ENST00000299383	non_indicated
CPE	BN	ETV1	non_indicated
RBPMS	BN	ITGA5	non_indicated
RBPMS	BN	AL713660	non_indicated
ANGPT1	BN	GPR23	non_indicated
ANGPT1	BN	FZD7	non_indicated
ANGPT1	BN	Contig47146_RC	non_indicated
ANGPT1	BN	SRPX	non_indicated
Contig40128_RC	BN	MAP3K8	non_indicated
Contig40128_RC	BN	ELL2	non_indicated
Contig40128_RC	BN	ATP1B3	non_indicated
Contig40128_RC	BN	AK026743	non_indicated
Contig40128_RC	BN	MCL1	non_indicated
LAMB1	BN	Contig45138_RC	non_indicated
LAMB1	BN	CTHRC1	non_indicated
PTPN4	BN	AL109696	non_indicated
PTPN4	BN	STRBP	non_indicated
PTPN4	BN	AF131795	non_indicated
LHFPL3	BN	KLRC3	non_indicated
LHFPL3	BN	IL1RAP	non_indicated
LHFPL3	BN	RP11-35N6.1	non_indicated
SNX22	BN	RGS2	non_indicated
SNX22	BN	NEU4	non_indicated
SNX22	BN	hCT1971424.1	non_indicated
ADRBK2	BN	Contig55201_RC	non_indicated
FOXN2	BN	THSD3	non_indicated
GNG12	BN	ANGPT1	non_indicated
GNG12	BN	HAS1	non_indicated
GNG12	BN	F2R	non_indicated
GNG12	BN	BC040195	non_indicated
CNTN3	BN	GLRA3	non_indicated
CNTN3	BN	PCDH20	non_indicated
RGS2	BN	hCT1971424.1	non_indicated
Contig47297_RC	BN	ELK1	non_indicated
AOC3	BN	MYOCD	non_indicated
AOC3	BN	NTF3	non_indicated
CD34	BN	GATA2	non_indicated
RNASE2	BN	PLAC8	non_indicated
RNASE2	BN	ALOX5AP	non_indicated
RNASE2	BN	NAPSB	non_indicated
RNASE2	BN	FCGR3B	non_indicated
RNASE2	BN	RNASE3	non_indicated
RNASE2	BN	FCGR3A	non_indicated
IDI1	BN	SC5DL	non_indicated
IDI1	BN	HMGCS1	non_indicated
IDI1	BN	SC4MOL	non_indicated
Contig43380_RC	BN	SPOCK3	non_indicated
Contig43380_RC	BN	C18orf51	non_indicated
Contig43380_RC	BN	LGR5	non_indicated
Contig51066_RC	BN	AK093353	non_indicated
Contig33039_RC	BN	Contig20953_RC	non_indicated
Contig10653_RC	BN	DGKE	non_indicated
Contig10653_RC	BN	TAF9B	non_indicated
Contig10653_RC	BN	hCT1816274.1	non_indicated
Contig10653_RC	BN	HSS00009111	non_indicated
ZFP36	BN	CXCL2	non_indicated
ZFP36	BN	PBEF1	non_indicated
ZFP36	BN	MIDN	non_indicated
ZFP36	BN	BTG2	non_indicated
ZFP36	BN	CDKN1A	non_indicated
GDAP1	BN	NRXN1	non_indicated
GDAP1	BN	RNF12	non_indicated
GDAP1	BN	C6orf55	non_indicated
GDAP1	BN	OPA1	non_indicated
GDAP1	BN	MSH2	non_indicated
GDAP1	BN	NRG1	non_indicated
GDAP1	BN	E2F3	non_indicated
GDAP1	BN	CDH13	non_indicated
EPAS1	BN	TFRC	non_indicated
EPAS1	BN	SEMA3G	non_indicated
EPAS1	BN	CMTM8	non_indicated
EHD3	BN	Contig47405_RC	non_indicated
IQSEC3	BN	CORO6	non_indicated
IQSEC3	BN	CPLX2	non_indicated
IQSEC3	BN	CBX6	non_indicated
IQSEC3	BN	MGAT5B	non_indicated
KIAA1598	BN	Contig40744_RC	non_indicated
KIAA1598	BN	BCAS1	non_indicated
KIAA1598	BN	KIF6	non_indicated
KIAA1598	BN	SLAIN1	non_indicated
KIAA1598	BN	GREM1	non_indicated
KIAA1598	BN	HSS00041439	non_indicated
KIAA1598	BN	HSS00056152	non_indicated
CD86	BN	RNASE6	non_indicated
CD86	BN	ADAM28	non_indicated
VAMP3	BN	PICALM	non_indicated
VAMP3	BN	CLSTN1	non_indicated
VAMP3	BN	AGPAT3	non_indicated
VAMP3	BN	ATPBD4	non_indicated
VAMP3	BN	hCT1832870.2	non_indicated
CA10	BN	ZCCHC12	non_indicated
KLHL14	BN	LRRC38	non_indicated
SYNGR3	BN	SYT7	non_indicated
SYNGR3	BN	GARNL4	non_indicated
SYNGR3	BN	Contig49095_RC	non_indicated
SYNGR3	BN	WNK2	non_indicated
SYNGR3	BN	MYH10	non_indicated
SYNGR3	BN	BSCL2	non_indicated
SYNGR3	BN	CBLN2	non_indicated
SYNGR3	BN	KLK7	non_indicated
SYNGR3	BN	HSS00046509	non_indicated
SYNGR3	BN	HPCAL4	non_indicated
ALDH1L1	BN	TMPRSS3	non_indicated
ALDH1L1	BN	CABLES1	non_indicated
IFITM2	BN	C1R	non_indicated
IFITM2	BN	IFITM3	non_indicated
IFITM2	BN	IFITM1	non_indicated
AL137342	BN	EVI2A	non_indicated
AL137342	BN	GLTP	non_indicated
AL137342	BN	SPTLC2	non_indicated
AL137342	BN	ABCA8	non_indicated
MID1IP1	BN	MYOT	non_indicated
MID1IP1	BN	Contig40673_RC	non_indicated
MID1IP1	BN	ZNF652	non_indicated
MID1IP1	BN	VEZF1	non_indicated
MID1IP1	BN	PCTK3	non_indicated
MID1IP1	BN	CLMN	non_indicated
MID1IP1	BN	USP54	non_indicated
MID1IP1	BN	C10orf75	non_indicated
MID1IP1	BN	HSS00328120	non_indicated
CYS1	BN	Contig45549_RC	non_indicated
CYS1	BN	HSS00292164	non_indicated
SOD3	BN	NM_172089	non_indicated
AK3L1	BN	CCDC6	non_indicated
AK3L1	BN	AK3L2	non_indicated
MARVELD3	BN	SLC22A8	non_indicated
MARVELD3	BN	HSS00141347	non_indicated
KIAA0774	BN	ODZ2	non_indicated
KIAA0774	BN	TNFAIP3	non_indicated
Contig38566_RC	BN	hCT1656345.3	non_indicated
FXYD1	BN	PDLIM3	non_indicated
FXYD1	BN	SOD3	non_indicated
FXYD1	BN	CRLF1	non_indicated
FXYD1	BN	C9orf165	non_indicated
FXYD1	BN	NTSR2	non_indicated
FXYD1	BN	ALDH4A1	non_indicated
FXYD1	BN	hCT2313298	non_indicated
POU2F1	BN	AL049355	non_indicated
IFI44	BN	IFI44L	non_indicated
AF070595	BN	Contig9780_RC	non_indicated
AF070595	BN	BC040662	non_indicated
Contig31509_RC	BN	MAPK8	non_indicated
Contig31509_RC	BN	MAST3	non_indicated
Contig31509_RC	BN	SORCS3	non_indicated
Contig31509_RC	BN	hCT1970489.1	non_indicated
Contig36432_RC	BN	RSE_00000729974	non_indicated
Contig36432_RC	BN	AL157504	non_indicated
Contig36432_RC	BN	ZNF638	non_indicated
Contig36432_RC	BN	Contig41352_RC	non_indicated
Contig36432_RC	BN	hCT1769654	non_indicated
VIP	BN	TAC3	non_indicated
VIP	BN	GRIN3A	non_indicated
VEGF	BN	TTR	non_indicated
VEGF	BN	DDIT4	non_indicated
Contig40585_RC	BN	BC036043	non_indicated
Contig40585_RC	BN	HSS00303195	non_indicated
Contig40585_RC	BN	BC017428	non_indicated
AQP1	BN	CRISPLD1	non_indicated
CADPS	BN	ROS1	non_indicated
CADPS	BN	ATP6V1G2	non_indicated
TRPM4	BN	CHIA	non_indicated
ATP2B1	BN	TANC2	non_indicated
ATP2B1	BN	Contig20914_RC	non_indicated
ATP2B1	BN	CREG2	non_indicated
ATP2B1	BN	OXR1	non_indicated
ATP2B1	BN	CACNA1E	non_indicated
FXYD3	BN	PDLIM4	non_indicated
FXYD3	BN	MGST1	non_indicated
Contig45266	BN	AK022150	non_indicated
NUDT4	BN	GABPB2	non_indicated
SLC9A2	BN	GJB6	non_indicated
SLC9A2	BN	GLT8D2	non_indicated
CD84	BN	EVI2B	non_indicated
F3	BN	Contig56513_RC	non_indicated
F3	BN	SERPINA3	non_indicated
F3	BN	CYR61	non_indicated
F3	BN	IL1RAP	non_indicated
F3	BN	GADD45A	non_indicated
F3	BN	VASN	non_indicated
F3	BN	NRP1	non_indicated
F3	BN	LRIG1	non_indicated
F3	BN	PDPN	non_indicated
F3	BN	ABCC9	non_indicated
F3	BN	AF143880	non_indicated
CDC40	BN	C12orf29	non_indicated
CDC40	BN	PVRL3	non_indicated
FBXO9	BN	SOX9	non_indicated
DNASE1	BN	Contig33234_RC	non_indicated
DNASE1	BN	Contig63625_RC	non_indicated
DNASE1	BN	SCARB1	non_indicated
DNASE1	BN	XM_089146	non_indicated
NM_014086	BN	Contig53223	non_indicated
NM_014086	BN	AK024558	non_indicated
NM_014086	BN	AF086538	non_indicated
NM_014086	BN	NM_145303	non_indicated
NM_014086	BN	AL833074	non_indicated
NM_014086	BN	HSS00133488	non_indicated
NM_014086	BN	HSS00292132	non_indicated
RPS27	BN	RSE_00000517427	non_indicated
RPS27	BN	ENST00000300330	non_indicated
RPS27	BN	hCT1640337.3	non_indicated
RPS27	BN	hCT1829651.2	non_indicated
RPS27	BN	hCT1641728.3	non_indicated
Contig40015_RC	BN	TSHZ2	non_indicated
Contig40015_RC	BN	Contig38591_RC	non_indicated
Contig40015_RC	BN	SCGN	non_indicated
NM_013307	BN	PHLDB2	non_indicated
NM_013307	BN	CDC14B	non_indicated
BCAS1	BN	C9orf58	non_indicated
BCAS1	BN	C7orf41	non_indicated
BCAS1	BN	MOBP	non_indicated
SLC16A9	BN	PRDX6	non_indicated
SLC16A9	BN	AR	non_indicated
SLC16A9	BN	TJP2	non_indicated
SLC16A9	BN	Contig16161_RC	non_indicated
SLC16A9	BN	Contig8872_RC	non_indicated
SLC16A9	BN	CAPS	non_indicated
SLC16A9	BN	ABCA1	non_indicated
GMDS	BN	SMAD3	non_indicated
GMDS	BN	SULF1	non_indicated
GMDS	BN	NM_177964	non_indicated
GMDS	BN	FSTL4	non_indicated
ESM1	BN	MAP1LC3C	non_indicated
DLEC1	BN	C10orf105	non_indicated
DLEC1	BN	C6orf118	non_indicated
OXCT1	BN	TUSC3	non_indicated
OXCT1	BN	hCT2255806	non_indicated
TK1	BN	BIRC5	non_indicated
ROM1	BN	C14orf152	non_indicated
FBLN5	BN	HIST1H2BG	non_indicated
FBLN5	BN	HSS00008962	non_indicated
FBLN5	BN	SLC2A12	non_indicated
